video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
TyKCiUSUi1I,24,Entertainment,다시 해보는 최악의 연애 기념일 선물 월드컵,980638,8814,2022-06-29 10:00:16+00:00,#김풍 #주우재
148yyZCy07E,24,Entertainment,햄버거도 좋고 치킨도 좋은데,931946,9252,2022-06-27 10:00:01+00:00,#먹방 #스콜쳐버거
mWjyaiWXexE,24,Entertainment,몸으로 말해요 & 양세찬 게임,1102332,15185,2022-06-26 10:00:21+00:00,#김풍 #주호민 #주우재
QAVaZnjZ9Qw,24,Entertainment,침펄인물사전 | 5장 박태준 편,986576,13830,2022-06-25 10:00:09+00:00,#주호민 #박태준
2W_olIxcPWE,24,Entertainment,주우재와 가죽아저씨들,1446765,16882,2022-06-24 10:00:00+00:00,#주우재 #먹방
xdh1SD5SYdY,24,Entertainment,컵라면 나시고르자브종,905054,11556,2022-06-23 10:00:46+00:00,#컵라면볶음밥 #쿡방
VoLfg_0j4Jw,24,Entertainment,침빠곽 여행 가고 싶은 나라 순위 정하기,2107886,18407,2022-06-22 10:00:15+00:00,#곽튜브 #빠니보틀
6-uqUlKQ02I,24,Entertainment,여행 유튜버 빠니보틀 & 곽튜브 초대석,2295893,26559,2022-06-21 10:00:03+00:00,#곽튜브 #빠니보틀
QsuhIGOXxfs,24,Entertainment,과학으로 본 주호민의 재즈,2964932,16740,2022-06-20 10:00:11+00:00,#안될과학 #침투부속과학
f4jaBt4DhBo,24,Entertainment,공포의 떡옾기,1120736,10881,2022-06-17 10:00:21+00:00,#김풍 #떡볶이
qRuMz77wseg,24,Entertainment,"어린이들이 웃을 수 있었던 공간, 고구마언덕을 추억하며",651219,7764,2022-06-16 10:00:35+00:00,#김풍 #폭소게시판
AX_9Y4K9bxI,24,Entertainment,그렇게 아버지가 된다,740141,11038,2022-06-14 10:00:04+00:00,#김풍 #육아이야기
gYOesQEyaas,24,Entertainment,대학원 다니는 부엉이,1321666,24946,2022-06-13 10:00:31+00:00,#붱철이 #딩동댕대학교
V1ryDPaC6mo,24,Entertainment,[ENG] 침펄인물사전 | 3장 우지 of 세븐틴 편,1313721,61944,2022-06-11 10:00:09+00:00,#주호민 #우지 #세븐틴
DleIsZeSyZY,24,Entertainment,이제부터 편식가가 아닌 초미각자라 불러다오,500754,6265,2022-06-10 10:00:10+00:00,#아카페라스페셜티 #초미각자테스트
aB8Xgn6JKXw,24,Entertainment,[ENG] 침펄인물사전 | 2장 백예린 편,2478666,48023,2022-06-04 10:00:09+00:00,#주호민 #백예린
Cp2_wKAeRKs,24,Entertainment,과학으로 본 켄타우로스 바지 입는 법,1419174,10265,2022-06-01 10:00:06+00:00,#안될과학 #침투부속과학
Ej7TJjAkixU,24,Entertainment,'무협의 과학' 특강 | 주변에서 볼 수 있는 무협,1562826,12034,2022-05-31 10:00:10+00:00,#안될과학 #무협
CDARRDw3xpM,24,Entertainment,간편식을 불편하게 먹는 사람,1287534,11115,2022-05-30 10:00:05+00:00,#캣이득 #쿠캣 #캣이득 #야식
LuJiyc9icSs,24,Entertainment,침펄인물사전 | 1장 주우재 편,1783597,28756,2022-05-28 10:00:11+00:00,#주호민 #주우재
F9IVqbXdjpw,24,Entertainment,나루토를 보려는 이유,609988,7728,2022-05-24 10:00:07+00:00,#나루토 #만화
vBfU2xlZm8o,24,Entertainment,떡볶이도 좋고 치킨도 좋은데,1095528,11048,2022-05-23 10:00:28+00:00,#KFC #떡볶킨
6XGMTHXK8bE,24,Entertainment,오뚜기 양송이 & 옥수수 스프라면 먹방,1080800,10321,2022-05-20 10:00:04+00:00,#양송이스프라면 #옥수수스프라면
Vrl78SZ724c,24,Entertainment,침착맨이 알려주는 고사성어,933713,12178,2022-05-17 10:00:30+00:00,#고사성어 #역린
L88ot-64UUU,24,Entertainment,아빠들의 수다,1526852,13576,2022-05-13 10:00:17+00:00,#아빠 #침펄풍
P3OKINQnpuk,24,Entertainment,웃음의 알렉산드리아 도서관,2311835,21915,2022-05-11 10:00:14+00:00,#폭소게시판 #침하하
wUSskdTnd4M,24,Entertainment,셜록현준 교수님의 '도시의 발명' 특강,1406630,16255,2022-05-08 13:00:56+00:00,#유현준 #건축
Hqi6mbTUFuI,24,Entertainment,시청자들과 대결,2228752,23587,2022-05-08 10:00:14+00:00,#스무고개 #갈틱쇼
EC1XqMZj8VU,24,Entertainment,가장 먹고 싶은 아이스크림 월드컵,1880530,14703,2022-05-05 10:00:04+00:00,#아이스크림 #이상형월드컵
-skXi3GaUBg,24,Entertainment,원피스 캐릭터 싸움 실력 서열 정하기,2121988,14252,2022-05-03 10:00:00+00:00,#원피스 #최강캐릭터
Xrz88Zouz3o,24,Entertainment,갈틱쇼 물수능 vs 불수능,1380423,15917,2022-05-02 10:00:26+00:00,#주호민 #갈틱쇼
9rQFcJHtAhs,24,Entertainment,주변에서 만날 수 있는 고대 이집트 2편,1437393,12215,2022-05-01 10:00:08+00:00,#곽민수 #이집트
8JCgwrKv4iI,24,Entertainment,이카리 신지처럼 행동하는 법,1348148,16506,2022-04-30 10:00:06+00:00,#위키하우 #에반게리온
O0GBSyWlLHk,24,Entertainment,김치찌개는 원래 하얗다,1702091,14833,2022-04-29 10:00:23+00:00,#주호민 #김치찌개
llhcTERck_I,24,Entertainment,절대 따라하면 안되는 담배 피우는 법,1513849,15191,2022-04-28 10:00:33+00:00,#금연 #위키하우
