video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags,origin_index
WeGDixN-u48,24,Entertainment,침공... 어찌하여 목만 오셨소,2067989,88,2021-03-04 10:00:17+00:00,None,328
-xyd6yiNbXw,24,Entertainment,지금 당장 있으면 좋을 과학 기술 월드컵,588983,88,2021-02-28 10:13:33+00:00,None,329
IAVLHT9p0NI,24,Entertainment,명탐정 침착맨의 국정원 추리 퀴즈 풀기,889583,88,2021-02-26 10:00:07+00:00,None,330
elVu6X0rXXA,24,Entertainment,슈퍼카 쇼핑,1218508,88,2021-02-02 10:00:30+00:00,None,331
IfOSBmBCWw0,24,Entertainment,자식 먹는 거만 봐도 배부른 아빠,2723239,107,2021-01-31 10:00:23+00:00,None,332
GqWcVvb4Ars,1,Film & Animation,애니속 최고의 명언 월드컵,3122299,107,2021-01-10 10:00:05+00:00,None,333
DWKH9RSPYIQ,24,Entertainment,지맘대로 고르는 마블 캐릭터 월드컵,1076670,121,2021-01-08 10:00:10+00:00,None,334
nwskh-ZIi6E,24,Entertainment,슬램덩크 최고의 명장면 월드컵 (with 배성재 아나운서),1882381,123,2020-12-30 10:00:31+00:00,None,336
53XqM_ofaKw,20,Gaming,집에 가고 싶은 사람 vs 집에 가기 싫은 사람,2739031,127,2020-12-04 10:00:05+00:00,None,337
NsnLkR7wD9c,20,Gaming,명작(名作) 일본만화 월드컵 32강~결승,1655432,151,2020-11-29 13:30:00+00:00,None,338
P6qXzKXEYcI,20,Gaming,명작(名作) 일본만화 월드컵 64강,2955822,151,2020-11-29 08:00:05+00:00,None,339
gXwgtvvnxJw,24,Entertainment,버거 이름을 아이스버거로 바꾸세요,1793799,151,2020-11-18 10:00:39+00:00,None,340
LRRNtA_xX9A,20,Gaming,"이번엔 무조건 정한다, 최종 자동차 쇼핑",1648716,151,2020-10-22 10:03:50+00:00,None,342
hnanNlDbsE4,24,Entertainment,침착맨 삼국지 완전판,13213266,151,2020-10-04 10:00:13+00:00,None,343
dV3d_e8GS-4,27,Education,자식을 열받게 하는 아빠가 있다??,1741883,151,2020-09-24 10:00:17+00:00,None,344
pkXiOnXAO90,15,Pets & Animals,인생의 1/4을 포켓몬 연구에 쏟은 이소영 박사,2633762,151,2020-09-16 10:00:27+00:00,None,345
TriakUSaFfA,24,Entertainment,대왕연어 초밥과 새우 튀김,1473849,151,2020-08-07 10:00:09+00:00,None,348
CEDzUn9pOG0,24,Entertainment,원피스(ONE PIECE) 설명회,3564378,151,2020-07-26 10:00:06+00:00,None,349
CEDzUn9pOG0,24,Entertainment,원피스(ONE PIECE) 설명회,3564378,151,2020-07-26 10:00:06+00:00,None,350
apV907sPIZo,24,Entertainment,전혀 몰라도 입문할 수 있는 침착맨 삼국지 4부,1664978,151,2020-06-25 11:30:15+00:00,None,352
VTyBc3a--Ls,24,Entertainment,좁아터진 기숙사 체험기 & 동반입대의 추억,1335974,151,2020-06-24 08:00:07+00:00,None,353
1fcn-PiXIKA,24,Entertainment,전혀 몰라도 입문할 수 있는 침착맨 삼국지 3부,3093760,151,2020-06-12 12:06:43+00:00,None,354
4k48gvdAsFY,24,Entertainment,전혀 몰라도 입문할 수 있는 침착맨 삼국지 1부,5206345,155,2020-05-29 10:00:01+00:00,None,355
IxaOybVE50Y,17,Sports,이악물고 자식 이기려는 아빠,2487946,181,2020-05-21 10:00:08+00:00,None,357
Xhs0F0wAX7Q,20,Gaming,부러워요 친구의 숲 (with 김나성) - 모여봐요 동물의 숲 3화,178669,187,2020-03-26 10:00:53+00:00,None,359
QF_jqcF6lY8,24,Entertainment,내가 위험할 때 나를 지켜줄 동물 월드컵,1306567,200,2020-01-10 10:00:05+00:00,None,362
PrBupTUlGz4,24,Entertainment,【침펄풍】 이제는 너무 뻔한 클리셰 월드컵,2238942,204,2019-12-18 10:00:07+00:00,None,363
MPnQ2aho0xY,24,Entertainment,침착맨의 배스킨라빈스 퀴즈쇼 (이벤트 종료),57294,232,2019-08-19 09:45:02+00:00,None,364
Flli-k6QCBM,1,Film & Animation,"코코 (Coco, 2017) 감상회 (with 주호민)",737259,232,2019-08-06 10:00:02+00:00,None,365
aWlt124dn1k,20,Gaming,【하스스톤/투기장】 울둠팩 주냐? 침착맨의 투기장 승수는?,30176,232,2019-08-03 10:00:00+00:00,None,366
Qi0-wid6qXs,20,Gaming,【침&펄 디아블로3 하드코어 대작전】 1막 2부 - 포로가 된 천사,90290,232,2019-08-03 10:00:05+00:00,None,367
80VUa4ldUUM,20,Gaming,침착맨과 함께하는 G식백과 '게임은 문화다' 캠페인,106323,232,2019-07-04 11:01:36+00:00,None,368
Z1vgOoIuP5M,22,People & Blogs,진짜 아빠를 찾아라!,3085513,232,2019-06-05 10:15:25+00:00,None,369
ez2HF-9D1HA,20,Gaming,【하스스톤/모험】 달라란 침공 3화 - 사냥꾼 늙은 들창눈 #3,20296,232,2019-05-22 10:01:26+00:00,None,370
jXANgLF3Es0,20,Gaming,"대항해시대 4 | 제12화 폭발은 예술이다, 샤를르 장 로슈폴",41545,232,2019-04-21 11:05:14+00:00,None,371
hJupBCvgmZs,20,Gaming,파랜드 택틱스 | 제21화 지하 신전,11129,232,2019-04-05 10:00:08+00:00,None,372
tBQjck52V-A,20,Gaming,파랜드 택틱스 | 제19화 맹세,12209,232,2019-04-03 10:00:07+00:00,None,373
gcRzKVztwK4,24,Entertainment,듣기 싫은 꼰대어 월드컵,2720856,232,2019-03-26 12:20:15+00:00,None,374
ydZKuOW_zI0,24,Entertainment,최고의 진상 손님은? 편의점 진상 월드컵,2184917,232,2019-01-12 10:09:28+00:00,None,375
P8-JRa2gNy4,20,Gaming,【히오스】 정상결전! 침착맨팀 vs 김정민팀 -2- (본경기),21603,232,2018-12-09 10:57:35+00:00,None,376
qIinYt5nUII,24,Entertainment,【침vs펄 토론】 여름 vs 겨울 평생 한 계절로 살아야 한다면?,4152592,240,2018-11-17 09:58:39+00:00,None,377
eugeD0k3daA,20,Gaming,【징기스칸전】 61화 -  하남부 전투,9185,272,2018-11-14 10:00:04+00:00,None,378
-FcmxTTX-LA,24,Entertainment,【침vs펄 토론】 침착맨 vs 주호민 산다면 누구 인생으로?,3845857,294,2018-11-08 13:59:42+00:00,None,379
rfk4nBhk_7s,24,Entertainment,【침vs펄 토론】 유비 vs 조조 직장상사로 누가 더 좋은가?,4214963,364,2018-11-01 10:00:10+00:00,None,380
9LQsLPsKRq8,24,Entertainment,【침vs펄 토론】 딱딱 복숭아 vs 물렁 복숭아 뭐가 더 맛있나?,6353339,364,2018-10-16 13:00:04+00:00,None,381
hL4st4jtGUU,20,Gaming,【히오스】 용둥 여포 침.아.블.로 (with 돌숭이동인지),22652,364,2018-10-14 10:00:05+00:00,None,382
uEv-7GNDKO8,20,Gaming,【히오스】 시공스타K 4강 (A조 vs B조) 4경기,8599,364,2018-10-10 09:57:00+00:00,None,383
DD4zkrQhRxA,20,Gaming,【모바일 한게임 섯다】 제2회 그랜드 인비테이셔널 하이라이트,24002,364,2018-08-26 02:34:04+00:00,None,384
-Q9ADa2yEL0,20,Gaming,【징기스칸전】 21화 - 타이츄트 토벌전,11208,364,2018-08-24 10:00:01+00:00,None,385
PJ8iiU3utP4,20,Gaming,【징기스칸전】 17화 - 울자강 전투,12751,364,2018-08-20 10:00:05+00:00,None,386
b_4l7l9-sXI,20,Gaming,【징기스칸전】 12화 - 메르키트 보복전,17524,364,2018-08-15 10:00:35+00:00,None,387
qEqpQbv46oA,20,Gaming,【하스스톤/투기장 - 인터넷강의】 #4 질알병 후 광역 드루이드 강좌,8322,364,2018-07-21 10:00:05+00:00,None,388
WrHA-Ts_sTE,20,Gaming,【하스스톤/하이라이트】 업보는 돌고 돈다,34721,364,2018-06-24 10:00:05+00:00,None,389
lcjqGEvr-Qk,20,Gaming,【하스스톤/하이라이트】 그만 좀 뒤져! 징글징글하게 버티는 성기사,43638,364,2018-06-20 10:00:09+00:00,None,390
qGTVxVJcqH4,20,Gaming,작업실에 찾아온 쏘영이와 오랜만에 【스타듀밸리】 2부,6797,364,2018-06-16 10:00:11+00:00,None,391
2kjIP-hfcqo,20,Gaming,【프렌즈마블】 스피드 모드라는 게 나왔다고? 근데 왜 이래?,46848,364,2018-06-05 10:00:00+00:00,None,392
vxpXec4znoA,20,Gaming,고치에서 풀리는 그 순간 『증.발』이다 【히오스】,5920,517,2018-05-15 10:00:25+00:00,None,393
7GCAtbg8u-o,20,Gaming,【킹덤러쉬 프론티어】 2화. 주호민 작가님과 별 3개를 모으기 (Kingdom Rush Frontiers),13099,1061,2018-05-10 10:00:07+00:00,None,394
KZIX-cpvAgQ,20,Gaming,사실상 샤코다~ 이말이야 【히오스】,30566,1633,2018-05-01 10:00:03+00:00,None,395
VYkxKq7R0IU,20,Gaming,【프렌즈마블】 익절이냐! 연장이냐! 그것이 문제로다!,41033,2215,2018-03-21 10:00:08+00:00,None,396
A2VCNY4CvhU,20,Gaming,"【히오스】 역대급 개사기 마이에브 #1 (요뿌니,침착맨,헌알,함양미친개,하루카)",12383,3174,2018-02-11 10:00:00+00:00,None,397
HzvCW1nsN3U,20,Gaming,【히오스】 배도라지 vs 트벤저스 용의 둥지,3975,3994,2018-01-21 10:00:00+00:00,None,398
m5g9JcylQgQ,20,Gaming,【마구마구】 9회말 2아웃 조작경기,10265,4131,2017-11-29 11:15:49+00:00,None,399
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,4191,2017-12-10 10:00:03+00:00,None,400
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,4306,2017-11-28 10:05:05+00:00,None,401
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,4440,2017-10-29 09:59:30+00:00,None,402
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,4647,2017-07-13 14:23:55+00:00,None,403
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,4818,2017-07-11 11:26:16+00:00,None,404
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,5210,2017-06-08 09:54:45+00:00,None,405
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,5375,2017-04-25 09:27:01+00:00,None,406
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,6063,2017-04-05 18:58:22+00:00,None,407
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,6119,2017-03-22 08:44:36+00:00,None,408
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,6276,2017-03-11 10:15:09+00:00,None,409
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,6417,2017-03-02 09:22:21+00:00,None,410
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,6517,2017-02-07 09:55:51+00:00,None,411
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,6706,2016-10-09 10:22:39+00:00,None,412
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,6860,2016-06-15 09:06:28+00:00,None,413
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,6921,2016-06-11 09:25:20+00:00,None,414
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,6939,2016-05-31 10:24:53+00:00,None,415
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,6960,2017-12-10 10:00:03+00:00,None,416
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,6986,2017-11-28 10:05:05+00:00,None,417
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,6999,2017-10-29 09:59:30+00:00,None,418
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,7092,2017-07-13 14:23:55+00:00,None,419
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,7225,2017-07-11 11:26:16+00:00,None,420
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,7311,2017-06-08 09:54:45+00:00,None,421
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,7335,2017-04-25 09:27:01+00:00,None,422
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,7370,2017-04-05 18:58:22+00:00,None,423
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,7394,2017-03-22 08:44:36+00:00,None,424
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,7402,2017-03-11 10:15:09+00:00,None,425
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,7465,2017-03-02 09:22:21+00:00,None,426
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,7578,2017-02-07 09:55:51+00:00,None,427
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,7610,2016-10-09 10:22:39+00:00,None,428
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,7617,2016-06-15 09:06:28+00:00,None,429
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,7705,2016-06-11 09:25:20+00:00,None,430
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,7741,2016-05-31 10:24:53+00:00,None,431
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,7886,2017-12-10 10:00:03+00:00,None,432
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,7889,2017-11-28 10:05:05+00:00,None,433
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,7897,2017-10-29 09:59:30+00:00,None,434
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,7916,2017-07-13 14:23:55+00:00,None,435
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,7997,2017-07-11 11:26:16+00:00,None,436
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,8137,2017-06-08 09:54:45+00:00,None,437
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,8214,2017-04-25 09:27:01+00:00,None,438
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,8247,2017-04-05 18:58:22+00:00,None,439
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,8266,2017-03-22 08:44:36+00:00,None,440
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,8354,2017-03-11 10:15:09+00:00,None,441
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,8423,2017-03-02 09:22:21+00:00,None,442
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,8477,2017-02-07 09:55:51+00:00,None,443
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,8561,2016-10-09 10:22:39+00:00,None,444
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,8622,2016-06-15 09:06:28+00:00,None,445
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,8714,2016-06-11 09:25:20+00:00,None,446
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,8755,2016-05-31 10:24:53+00:00,None,447
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,8760,2017-12-10 10:00:03+00:00,None,448
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,8774,2017-11-28 10:05:05+00:00,None,449
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,8776,2017-10-29 09:59:30+00:00,None,450
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,8789,2017-07-13 14:23:55+00:00,None,451
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,8915,2017-07-11 11:26:16+00:00,None,452
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,8960,2017-06-08 09:54:45+00:00,None,453
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,9102,2017-04-25 09:27:01+00:00,None,454
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,9103,2017-04-05 18:58:22+00:00,None,455
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,9117,2017-03-22 08:44:36+00:00,None,456
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,9131,2017-03-11 10:15:09+00:00,None,457
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,9131,2017-03-02 09:22:21+00:00,None,458
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,9151,2017-02-07 09:55:51+00:00,None,459
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,9178,2016-10-09 10:22:39+00:00,None,460
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,9181,2016-06-15 09:06:28+00:00,None,461
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,9231,2016-06-11 09:25:20+00:00,None,462
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,9352,2016-05-31 10:24:53+00:00,None,463
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,9451,2017-12-10 10:00:03+00:00,None,464
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,9564,2017-11-28 10:05:05+00:00,None,465
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,9670,2017-10-29 09:59:30+00:00,None,466
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,9780,2017-07-13 14:23:55+00:00,None,467
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,9873,2017-07-11 11:26:16+00:00,None,468
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,9892,2017-06-08 09:54:45+00:00,None,469
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,9991,2017-04-25 09:27:01+00:00,None,470
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,10105,2017-04-05 18:58:22+00:00,None,471
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,10144,2017-03-22 08:44:36+00:00,None,472
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,10240,2017-03-11 10:15:09+00:00,None,473
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,10247,2017-03-02 09:22:21+00:00,None,474
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,10305,2017-02-07 09:55:51+00:00,None,475
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,10416,2016-10-09 10:22:39+00:00,None,476
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,10431,2016-06-15 09:06:28+00:00,None,477
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,10438,2016-06-11 09:25:20+00:00,None,478
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,10528,2016-05-31 10:24:53+00:00,None,479
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,10667,2017-12-10 10:00:03+00:00,None,480
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,10867,2017-11-28 10:05:05+00:00,None,481
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,10900,2017-10-29 09:59:30+00:00,None,482
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,10945,2017-07-13 14:23:55+00:00,None,483
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,11029,2017-07-11 11:26:16+00:00,None,484
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,11048,2017-06-08 09:54:45+00:00,None,485
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,11078,2017-04-25 09:27:01+00:00,None,486
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,11123,2017-04-05 18:58:22+00:00,None,487
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,11309,2017-03-22 08:44:36+00:00,None,488
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,11484,2017-03-11 10:15:09+00:00,None,489
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,11489,2017-03-02 09:22:21+00:00,None,490
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,11523,2017-02-07 09:55:51+00:00,None,491
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,11535,2016-10-09 10:22:39+00:00,None,492
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,11588,2016-06-15 09:06:28+00:00,None,493
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,11706,2016-06-11 09:25:20+00:00,None,494
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,11781,2016-05-31 10:24:53+00:00,None,495
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,11895,2017-12-10 10:00:03+00:00,None,496
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,11930,2017-11-28 10:05:05+00:00,None,497
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,11990,2017-10-29 09:59:30+00:00,None,498
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,12013,2017-07-13 14:23:55+00:00,None,499
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,12283,2017-07-11 11:26:16+00:00,None,500
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,12351,2017-06-08 09:54:45+00:00,None,501
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,12353,2017-04-25 09:27:01+00:00,None,502
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,12354,2017-04-05 18:58:22+00:00,None,503
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,12478,2017-03-22 08:44:36+00:00,None,504
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,12517,2017-03-11 10:15:09+00:00,None,505
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,12611,2017-03-02 09:22:21+00:00,None,506
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,12634,2017-02-07 09:55:51+00:00,None,507
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,12811,2016-10-09 10:22:39+00:00,None,508
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,12821,2016-06-15 09:06:28+00:00,None,509
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,13034,2016-06-11 09:25:20+00:00,None,510
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,13124,2016-05-31 10:24:53+00:00,None,511
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,13239,2017-12-10 10:00:03+00:00,None,512
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,13258,2017-11-28 10:05:05+00:00,None,513
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,13280,2017-10-29 09:59:30+00:00,None,514
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,13312,2017-07-13 14:23:55+00:00,None,515
