video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
znN_cCzm-z8,23,Comedy,"몽골, 희대의 석탄 스캔들",785149,10537,2023-01-04 11:19:17+00:00,#축제는끝났다
Ku-I7KVmqdw,23,Comedy,5일만에 가입자 100만명을 찍은 AI챗봇,1046084,15291,2023-01-03 11:11:16+00:00,#스카이넷님충성충성
Ffw4Q7Gq7OY,23,Comedy,"테슬라 쇼크, 광대가 돼버린 주식",1821145,22444,2023-01-02 14:11:28+00:00,#테슬라쇼크 #피노키오
LpEvHYf7yi8,23,Comedy,40년간 이어지고 있는 실전 '보물찾기',742026,9479,2022-12-30 13:02:51+00:00,#원피스 #드래곤볼
h87ykyULWRY,23,Comedy,"주 52시간 개편, 근무시간 줄어들 수 있을까",813449,10257,2022-12-29 11:44:00+00:00,#주4일원합니다
gL3RB7_d7pI,23,Comedy,AI가 인간을 능가하면 벌어지는 일들,735414,9531,2022-12-28 12:03:57+00:00,#스카이넷 #AI님충성충성
EfADpXTghUw,23,Comedy,40년 만의 가장 추운 겨울이 왔다.,908613,12726,2022-12-27 10:06:20+00:00,#폭탄싸이클론 #서리한이굶주렸나
bcKRJvo6TWM,23,Comedy,코로나 대폭발을 눈 앞에 둔 중국,1192987,15881,2022-12-26 11:22:58+00:00,#뒤늦은팬데믹
NWW3KEnVfp8,23,Comedy,6년간 대통령 6번 바뀐 페루의 비극,895882,11878,2022-12-24 11:00:56+00:00,#페루 #쿠데타
60Hk1C1Ibh8,23,Comedy,인류는 무한한 에너지를 얻을 수 있을까,809344,11132,2022-12-23 11:57:06+00:00,#핵융합 #무한에너지
L0UUNzoLCeA,23,Comedy,"""미국 역사상 최대 금융 사기 중 하나""",791024,10445,2022-12-22 11:27:11+00:00,#FTX고발
IiVzdE-babk,23,Comedy,누칼협? 중꺾마? 2022년 올해의 단어들,574314,8722,2022-12-21 10:55:21+00:00,#누칼협 #중꺾마
O3EkSobPNuw,23,Comedy,"경기 침체, 기로에 서있는 한국경제",1041569,14443,2022-12-20 11:53:07+00:00,#중요한건꺾이지않는수출
IfP-uFaFhcI,23,Comedy,"빌라왕 급사, 무한 깡통 전세 수법은",1018360,15015,2022-12-19 11:20:26+00:00,#빌라왕 #깡통전세
6Kra_CD9UEI,23,Comedy,난리나는 돈 잔치? 카타르 월드컵 비용 280조원,765824,9469,2022-12-16 08:41:46+00:00,#컨테이너경기장
ZC8kTeCmMak,23,Comedy,진짜 나 혼자 산다.,1184611,15958,2022-12-14 12:42:43+00:00,#나혼자산다
3zWGbiYjm3c,23,Comedy,미래에서 온 재벌집 막내아들이  S그룹을 후루룩짭짭 하는 방법,1409613,17957,2022-12-13 11:54:07+00:00,#재벌집막내아들
3DARyUwluGg,23,Comedy,독일 제국의 왕을 꿈꾼 자,795787,11751,2022-12-12 09:36:09+00:00,#쿠데타 #독일쿠데타
rHz1OdMQYyI,23,Comedy,러시아돈 400조원 우리가 쓰겠다,1230233,16668,2022-12-10 09:47:45+00:00,#꺼억
n8GsRAgHChw,23,Comedy,"천안문 이후 최대 소요, 중국을 뒤흔든 '백지 시위'",752471,11227,2022-12-09 11:49:23+00:00,#레미제라블
YwakskGF8jI,23,Comedy,"생전 처음 겪는 물가상승, 고통받는 일본 국민들",1010794,13554,2022-12-08 10:13:56+00:00,#엔저
HTzT1Wy978o,23,Comedy,"전쟁으로 가난해진 유럽, 빨대 꼽는 미국",1027898,15493,2022-12-07 10:28:48+00:00,#EU의분노
gGPDffjJItg,23,Comedy,꽁꽁 얼어붙은 대한민국 노사협력,622854,9835,2022-12-06 11:26:42+00:00,#노사협력
NCG_IlTskAA,23,Comedy,"머스크, 애플 전쟁 선포",1029779,14279,2022-12-05 11:32:18+00:00,#주간또스크
nwp4_NEOFN8,23,Comedy,스코틀랜드를 멸망으로 이끈 식민지 프로젝트,878841,11031,2022-12-02 12:34:12+00:00,#아일랜드 #영국 #식민지
S0Xy4B1C_ko,23,Comedy,"새끼발가락 뼈, 2개가 정상인가 3개가 정상인가",376463,5828,2022-12-01 10:17:29+00:00,#발컨 #발의퇴화 #새끼발가락
d404GZJM4Ts,23,Comedy,사람이 없다. 예고되어 있는 구인난,1202849,14057,2022-11-30 11:05:49+00:00,#좋좋소
V3PwG6LZd5s,23,Comedy,여성은 왕이 될 수 없다. 딸부자 일본 왕실의 고민,893332,10466,2022-11-29 11:52:31+00:00,#썩씨딩유브라더
_XgcFqCG9xc,23,Comedy,"반복되는 코인 흑역사, 피해보는 개미들",850650,11341,2022-11-28 12:13:16+00:00,#wemix #개미는웁니다
KIMxmVnUJ9o,23,Comedy,"중세의 끝, 천년을 버틴 콘스탄티노플의 함락",943766,11720,2022-11-25 10:46:37+00:00,#천년의요새
w_sV6MqDQ4A,23,Comedy,건강보험 2028년 고갈 예정?,700326,10223,2022-11-24 09:12:35+00:00,#문콕에뒷목잡기
9MpTvy-2kaY,23,Comedy,"대한민국 국가채무 1,000조원 시대,  논의되는 재정준칙 (유료광고포함)",482639,6947,2022-11-23 09:53:38+00:00,#재정준칙
cnMIHpvMDZM,23,Comedy,결혼할 신부가 없다! 심각한 중국의 남녀 비율,1202439,15815,2022-11-22 10:42:08+00:00,#추고밭
Cui-6nd1HN8,23,Comedy,폴란드에 미사일이 떨어졌다!? 설마..?,713021,10142,2022-11-21 12:23:44+00:00,#호달달
SH2ssf6ug5Q,23,Comedy,K-나이 족보꼬임 방지법 통과될까,543747,7436,2022-11-19 12:28:11+00:00,#빠른년생 #족보꼬임
2Zaoc0_aNjg,23,Comedy,"현실판 느와르, 2022년 브라질 대통령 선거",772249,9878,2022-11-18 12:46:22+00:00,#신세계 #극과극의만남
bNg6SX_MPpo,23,Comedy,2.6조원! 복권 역사상 최고액 경신,475896,6365,2022-11-17 11:31:47+00:00,#0
COdMpfHlzUo,23,Comedy,"인플레이션, 해치웠나...?",927614,11842,2022-11-16 12:19:56+00:00,#내가웃는게웃는게아니야
Nva2ZOzO7Sc,23,Comedy,"뜻밖의 결과, 위기의 트럼프",783417,10865,2022-11-15 11:16:32+00:00,#바르가즘
NWrPVpoN6lU,23,Comedy,"FTX 파산, 공포에 질린 코인시장",1133257,15044,2022-11-14 09:24:26+00:00,#탈중앙화
wEwvtRmSIyo,23,Comedy,스스로 만든 '제로 코로나' 함정에 빠진 중국,1012440,13737,2022-11-11 10:46:58+00:00,#자승자박
-_byeCDQ7NY,23,Comedy,"증가하는 PTSD, 경제위기와 비극적 사건",698362,10831,2022-11-10 10:23:27+00:00,#외상후스트레스장애
N3yhkDHs8yw,23,Comedy,미국의 자국 우선주의에 반발하는 유럽,816193,11057,2022-11-09 10:10:39+00:00,#AmericaFirst
L7cTxv6tRtM,23,Comedy,"돈 값이 금 값, 사면초가 흥국생명",866640,11153,2022-11-08 11:08:11+00:00,#이러지도못하고저러지도못하고
4XEV-G5i5fA,23,Comedy,61조 원에 트위터 인수한 이 시대 최고의 관종 머스크,1091875,14174,2022-11-07 11:30:53+00:00,#돈많은관종1티어
t8c8eHnooCM,23,Comedy,바다에는 곤충이 없다,706899,10039,2022-11-04 10:26:59+00:00,#새우는곤충이아니다
Lk6p4ox27Sw,23,Comedy,에너지에 이은 식량 전쟁 시대,792318,13106,2022-11-03 10:14:24+00:00,#3d생산
YKXhBrz4yhA,23,Comedy,올해 사상 최고의 실적을 올린 기업,645187,8876,2022-11-02 11:03:59+00:00,#역배
RynCTDxpKPw,23,Comedy,영국 역사상 최고 부자 총리가 온다.,806260,12234,2022-11-01 11:31:40+00:00,#선녀였던보리스형
kw4Hv7PmiQc,23,Comedy,"SK하이닉스 실적 쇼크, 반도체 치킨 게임의 시작?",1003926,17890,2022-10-31 09:57:09+00:00,#꽉잡아
2MHSDmmaGcg,23,Comedy,"종이 신문의 종말, 3줄 요약의 시대",654439,8859,2022-10-28 12:02:17+00:00,#3줄요약좀
kGq405uF92Y,23,Comedy,"그림 도둑 AI 등장, 예술인가 도둑놈인가",568854,8054,2022-10-27 10:21:18+00:00,#격세지감
y9Dd_7NPcfI,23,Comedy,"얼어버린 돈줄, 떨고 있는 기업들",1439219,17433,2022-10-26 11:32:13+00:00,#큰거오나
H-dRgW5XDpQ,23,Comedy,하루에 6명이 산업 재해로 사망하는 나라,572930,10471,2022-10-25 11:21:20+00:00,
SWyQmUmKG_s,23,Comedy,"시진핑 1인 통치 체제 확정, 새로운 시대로 진입하는 중국",951247,14929,2022-10-24 11:08:03+00:00,#무시무시
VcPL97N8ySw,23,Comedy,꼼장어는 물고기도 아니다?,625919,9298,2022-10-21 10:42:16+00:00,#군침이싹도네
tzIzcr4EM6w,23,Comedy,정신나간 사우디 신도시 프로젝트 The Line,2328974,25263,2022-10-20 11:07:32+00:00,#왠지안될것같은
sLwwnDEftN0,23,Comedy,북한 전투기 150대 동시 출격? 진짜?,1448939,19182,2022-10-19 10:54:24+00:00,#편집자동무오열 #할루시네이션
oO32HQhJbuU,23,Comedy,이자 5%? 사상 최대 돈이 몰린 은행 예금,946601,12334,2022-10-18 11:03:41+00:00,#이러다다죽어
PAPgBy2D_yk,23,Comedy,비상 경영에 나선 위기의 카카오,879925,15559,2022-10-17 10:23:26+00:00,#카톡마비
IuvUMAHr3dw,23,Comedy,'빚 못 갚겠다.'  파산 위기의 레고랜드,2000391,21878,2022-10-15 09:49:58+00:00,#레고랜드
JoQlVP40uPU,23,Comedy,손가락 뚜둑 소리는 왜 나는 것인가,530176,8201,2022-10-14 12:40:16+00:00,#세계8대불가사의
l1jomgzaHFA,23,Comedy,무엇이 친환경인가? 한국형 녹색기준 K-택소노미 [유료광고포함],285856,4567,2022-10-13 10:01:43+00:00,#K
MCMBDWOeOfc,23,Comedy,"사우디 원유 200만 배럴 전격 감산, 극대노한 미국",943581,14171,2022-10-12 11:30:15+00:00,#바이든흑역사짤
tmiRP1YHyEU,23,Comedy,"크레딧스위스 은행 파산 경고, 설마?",1037218,15597,2022-10-10 12:15:50+00:00,#리만브라더스2022
tX2Oiw78Fyg,23,Comedy,"비싸지는 학식, 높아지는 원성",776453,10162,2022-10-08 10:31:33+00:00,#학연지연식연
9xfUodm4tj8,23,Comedy,"이름 짓기 공모전, 역대 우승작으로 보는 필승법(?)",386903,5790,2022-10-06 10:10:39+00:00,#천하제일타자대회
VL696LKF5d4,23,Comedy,아 제발.. 고조되는 러시아발 핵위협,885714,13759,2022-10-05 10:26:57+00:00,#미쳐가는그분
Xd9UOZyf8Rs,23,Comedy,영국발 리만 브라더스 공포,973931,14654,2022-10-04 12:02:47+00:00,#이또한지나가리
fZ1zJbuYTjA,23,Comedy,"유럽 해저 가스관 폭파, 범인은 누구인가",831926,13370,2022-10-03 09:31:02+00:00,#누구긴누구야
90Zji8Svnhg,23,Comedy,우리에게 자유를! 히잡으로 타오르는 이란,862201,13977,2022-09-30 11:58:02+00:00,
42tbG7A7-Ns,23,Comedy,현실이 되고있는 망 사용료 이슈,994887,17322,2022-09-29 10:59:02+00:00,#알고리즘님충성충성
3wnxB0rBXeg,23,Comedy,"기후변화 글로벌 조별과제, 무임승차를 막아라 [유료광고포함]",475569,8432,2022-09-28 10:00:05+00:00,#SFOC #기후솔루션
vedfNBrRQrU,23,Comedy,하다하다 영국발 쇼크까지...,1047484,14484,2022-09-27 10:52:33+00:00,#킹반영
Cx_pIcj3-ks,23,Comedy,"러시아 30만 예비군 동원령, 탈출하는 남성들",1244882,17281,2022-09-26 13:51:10+00:00,#기적의논리
v2a-eVJFVOc,23,Comedy,"사라져가는 무작위 알몸 대면 문화, 대중 목욕탕",938911,12112,2022-09-23 11:27:51+00:00,#찜질방 #한증막
VcEUvzjJVTA,23,Comedy,박쥐와 두더쥐는 쥐인가,596211,9008,2022-09-22 11:40:14+00:00,#돈땃쥐미 #노스페라투
hWtfXtOMcWk,23,Comedy,러시아 힘의 공백과 북한의 큰소리,1358634,13979,2022-09-21 12:41:35+00:00,#이빨빠진불곰 #북핵버튼
cRaq04fw1T8,23,Comedy,미국의 마약 전쟁과 중남미의 비극,1168636,14422,2022-09-20 10:33:44+00:00,#수리남 #카르텔
scVPplSHXFQ,23,Comedy,세계 최대 도난 물품 수령처 대영박물관,755970,10887,2022-09-16 12:52:27+00:00,#대도인디아나존스
hYO6Nj8zldE,23,Comedy,개인이 세계 1위 우주 로켓 회사를 만들 수 있을까?,1085511,12666,2022-09-15 13:41:12+00:00,
D5CT6OrWXNk,23,Comedy,"1달러가 1,400원? 정신 나갈 것 같은 환율과 경기침체 우려",1259199,18059,2022-09-14 11:14:36+00:00,#사딸라오천육백원
0q2U1Dgmpgg,23,Comedy,세계가 놀란 우크라이나의 반격,1195337,18660,2022-09-13 10:15:38+00:00,#고스트바둑왕
W5iPSx8fSLc,23,Comedy,"여왕의 시대가 지나가고, 왕(King)의 시대가 왔다.",792778,11320,2022-09-12 10:42:32+00:00,#엘리자베스2세 #Queen
x_g2QfH3F3c,23,Comedy,(추석연휴특집영상3) 미국은 지금,332172,4376,2022-09-12 00:30:46+00:00,
XauScOPFR2I,23,Comedy,(추석연휴특집영상2) 러시아-우크라이나 정주행,468683,6088,2022-09-10 01:00:14+00:00,
pwmt-CQ10Mk,23,Comedy,전갈 집게는 다리가 아니다?,416321,7197,2022-09-09 13:17:42+00:00,#스콜피온 #스카너
kHKlY7dfgkc,23,Comedy,(추석연휴특집영상) X는 Y인가? + 머스크형 씨리즈,362273,5078,2022-09-09 06:08:18+00:00,#한가위특선시리즈1
kf_NLe9lXVs,23,Comedy,반복되는 러시아 재벌 의문사,1047760,14553,2022-09-08 09:50:34+00:00,#홍차 #데스노트
NMzo2bao3gM,23,Comedy,새로 짓는 서울시 쓰레기 소각장은 어디로?,683444,8760,2022-09-07 11:08:21+00:00,#소각장 #랜드마크
dFTTMnL6bQA,23,Comedy,판교에 마차시위? 폭발하는 게이머들의 불만,635121,10234,2022-09-06 11:51:11+00:00,#우마무스메 #말딸
n8liH_pW0Mc,23,Comedy,"힌남노, 슈퍼태풍의 위협",669812,10668,2022-09-05 10:19:52+00:00,#Hinnamnor #발음주의
fyq07UZgNsY,23,Comedy,2억 마리 토끼 토벌 작전,1850887,19714,2022-09-02 12:00:47+00:00,#저글링블러드
J6nyBC9ctxs,23,Comedy,점점 매워지는 연애 예능,963199,12743,2022-09-01 10:47:37+00:00,#사랑의스튜디오
b7skmwFbC-E,23,Comedy,극단적으로 쏠리는 유럽 정치 상황,773076,11043,2022-08-31 11:13:48+00:00,#新파시즘 #혼돈의유럽
D1WmehsSXho,23,Comedy,왜 대한민국만 이 모양인가,1964285,34875,2022-08-30 11:00:40+00:00,#자연소멸국가 #왜우리만
bQwgqIaj9hU,23,Comedy,살벌한 중앙은행 총재의 경고,923447,14278,2022-08-29 11:47:00+00:00,#고통이나를부른다 #연준의장
UZttUEqcGbQ,23,Comedy,카페인이 필요한 사람들,799698,11761,2022-08-27 11:37:02+00:00,#편집자카페인결핍
yRNMYp6E5pY,23,Comedy,"심각해지는 인력난, 사람이 부족한 사회",1375121,18365,2022-08-26 11:43:09+00:00,#인력난 #조선업
aFdhUm-1Svk,23,Comedy,면접 수당을 드립니다! 2022 경기도 청년면접수당 제도 [유료광고포함],141061,2331,2022-08-25 10:00:33+00:00,#경기도일자리재단 #청년면접수당
pEfaUukbIPY,23,Comedy,"또다시 확산되는 코로나, 글로벌 2위 달성",618941,9932,2022-08-24 11:06:21+00:00,#글로벌2위 #경험담
ypP4FgztjLI,23,Comedy,FBI 트럼프 前대통령 전격 압수수색,828031,12888,2022-08-23 11:18:54+00:00,#닉슨 #워터게이트
RGLvq6PNXGo,23,Comedy,화려했던 비전펀드 창사 이래 최대 적자,939943,13338,2022-08-22 11:51:22+00:00,#FOMC #소프트뱅크
